name,datetime,conditions
"Sioux City, IA",2019-12-21,0
"Sioux City, IA",2019-12-22,0
"Sioux City, IA",2019-12-23,0
"Sioux City, IA",2019-12-24,0
"Sioux City, IA",2019-12-25,1
"Sioux City, IA",2019-12-26,1
"Sioux City, IA",2019-12-27,0
"Sioux City, IA",2019-12-28,3
"Sioux City, IA",2019-12-29,3
"Sioux City, IA",2019-12-30,1
"Sioux City, IA",2019-12-31,1
"Sun Valley/Hailey/Ketchum, ID",2019-12-14,3
"Sun Valley/Hailey/Ketchum, ID",2019-12-15,3
"Sun Valley/Hailey/Ketchum, ID",2019-12-16,3
"Sun Valley/Hailey/Ketchum, ID",2019-12-17,0
"Sun Valley/Hailey/Ketchum, ID",2019-12-18,0
"Sun Valley/Hailey/Ketchum, ID",2019-12-19,3
"Sun Valley/Hailey/Ketchum, ID",2019-12-20,2
"Sun Valley/Hailey/Ketchum, ID",2019-12-21,0
"Sun Valley/Hailey/Ketchum, ID",2019-12-22,0
"Sun Valley/Hailey/Ketchum, ID",2019-12-23,3
"Sun Valley/Hailey/Ketchum, ID",2019-12-24,3
"Sun Valley/Hailey/Ketchum, ID",2019-12-25,1
"Sun Valley/Hailey/Ketchum, ID",2019-12-26,0
"Sun Valley/Hailey/Ketchum, ID",2019-12-27,0
"Sun Valley/Hailey/Ketchum, ID",2019-12-28,0
"Sun Valley/Hailey/Ketchum, ID",2019-12-29,3
"Sun Valley/Hailey/Ketchum, ID",2019-12-30,1
"Sun Valley/Hailey/Ketchum, ID",2019-12-31,3
"Colorado Springs, CO",2019-12-14,1
"Colorado Springs, CO",2019-12-15,3
"Colorado Springs, CO",2019-12-16,3
"Colorado Springs, CO",2019-12-17,3
"Colorado Springs, CO",2019-12-18,1
"Colorado Springs, CO",2019-12-19,1
"Colorado Springs, CO",2019-12-20,1
"Colorado Springs, CO",2019-12-21,1
"Colorado Springs, CO",2019-12-22,1
"Colorado Springs, CO",2019-12-23,1
"Colorado Springs, CO",2019-12-24,1
"Colorado Springs, CO",2019-12-25,1
"Colorado Springs, CO",2019-12-26,1
"Colorado Springs, CO",2019-12-27,3
"Colorado Springs, CO",2019-12-28,3
"Colorado Springs, CO",2019-12-29,3
"Colorado Springs, CO",2019-12-30,0
"Colorado Springs, CO",2019-12-31,0
"Eau Claire, WI",2019-12-14,1
"Eau Claire, WI",2019-12-15,1
"Eau Claire, WI",2019-12-16,1
"Eau Claire, WI",2019-12-17,1
"Eau Claire, WI",2019-12-18,0
"Eau Claire, WI",2019-12-19,0
"Eau Claire, WI",2019-12-20,0
"Eau Claire, WI",2019-12-21,1
"Eau Claire, WI",2019-12-22,0
"Eau Claire, WI",2019-12-23,0
"Eau Claire, WI",2019-12-24,1
"Eau Claire, WI",2019-12-25,1
"Eau Claire, WI",2019-12-26,1
"Eau Claire, WI",2019-12-27,1
"Eau Claire, WI",2019-12-28,3
"Eau Claire, WI",2019-12-29,3
"Eau Claire, WI",2019-12-30,3
"Eau Claire, WI",2019-12-31,1
"Latrobe, PA",2019-12-14,2
"Latrobe, PA",2019-12-15,3
"Latrobe, PA",2019-12-16,3
"Latrobe, PA",2019-12-17,3
"Latrobe, PA",2019-12-18,3
"Latrobe, PA",2019-12-19,1
"Latrobe, PA",2019-12-20,0
"Latrobe, PA",2019-12-21,0
"Latrobe, PA",2019-12-22,0
"Latrobe, PA",2019-12-23,0
"Latrobe, PA",2019-12-24,0
"Latrobe, PA",2019-12-25,0
"Latrobe, PA",2019-12-26,1
"Latrobe, PA",2019-12-27,2
"Latrobe, PA",2019-12-28,1
"Latrobe, PA",2019-12-29,2
"Latrobe, PA",2019-12-30,2
"Latrobe, PA",2019-12-31,3
"Eugene, OR",2019-12-14,2
"Eugene, OR",2019-12-15,1
"Eugene, OR",2019-12-16,1
"Eugene, OR",2019-12-17,1
"Eugene, OR",2019-12-18,2
"Eugene, OR",2019-12-19,2
"Eugene, OR",2019-12-20,2
"Eugene, OR",2019-12-21,2
"Eugene, OR",2019-12-22,2
"Eugene, OR",2019-12-23,2
"Eugene, OR",2019-12-24,2
"Eugene, OR",2019-12-25,2
"Eugene, OR",2019-12-26,1
"Eugene, OR",2019-12-27,2
"Eugene, OR",2019-12-28,1
"Eugene, OR",2019-12-29,2
"Eugene, OR",2019-12-30,1
"Eugene, OR",2019-12-31,2
"Santa Ana, CA",2019-12-14,1
"Santa Ana, CA",2019-12-15,0
"Santa Ana, CA",2019-12-16,0
"Santa Ana, CA",2019-12-17,1
"Santa Ana, CA",2019-12-18,1
"Santa Ana, CA",2019-12-19,0
"Santa Ana, CA",2019-12-20,1
"Santa Ana, CA",2019-12-21,1
"Santa Ana, CA",2019-12-22,2
"Santa Ana, CA",2019-12-23,2
"Santa Ana, CA",2019-12-24,1
"Santa Ana, CA",2019-12-25,2
"Santa Ana, CA",2019-12-26,2
"Santa Ana, CA",2019-12-27,1
"Santa Ana, CA",2019-12-28,0
"Santa Ana, CA",2019-12-29,1
"Santa Ana, CA",2019-12-30,1
"Santa Ana, CA",2019-12-31,1
"Rochester, MN",2019-12-14,1
"Rochester, MN",2019-12-15,1
"Rochester, MN",2019-12-16,1
"Rochester, MN",2019-12-17,1
"Rochester, MN",2019-12-18,0
"Rochester, MN",2019-12-19,0
"Rochester, MN",2019-12-20,0
"Rochester, MN",2019-12-21,0
"Rochester, MN",2019-12-22,0
"Rochester, MN",2019-12-23,0
"Rochester, MN",2019-12-24,1
"Rochester, MN",2019-12-25,2
"Rochester, MN",2019-12-26,1
"Rochester, MN",2019-12-27,1
"Rochester, MN",2019-12-28,3
"Rochester, MN",2019-12-29,3
"Rochester, MN",2019-12-30,3
"Rochester, MN",2019-12-31,1
"New Orleans, LA",2019-12-14,1
"New Orleans, LA",2019-12-15,1
"New Orleans, LA",2019-12-16,1
"New Orleans, LA",2019-12-17,2
"New Orleans, LA",2019-12-18,0
"New Orleans, LA",2019-12-19,0
"New Orleans, LA",2019-12-20,1
"New Orleans, LA",2019-12-21,2
"New Orleans, LA",2019-12-22,2
"New Orleans, LA",2019-12-23,2
"New Orleans, LA",2019-12-24,0
"New Orleans, LA",2019-12-25,1
"New Orleans, LA",2019-12-26,2
"New Orleans, LA",2019-12-27,2
"New Orleans, LA",2019-12-28,2
"New Orleans, LA",2019-12-29,2
"New Orleans, LA",2019-12-30,0
"New Orleans, LA",2019-12-31,0
"Seattle, WA",2019-12-14,2
"Seattle, WA",2019-12-15,2
"Seattle, WA",2019-12-16,1
"Seattle, WA",2019-12-17,1
"Seattle, WA",2019-12-18,2
"Seattle, WA",2019-12-19,2
"Seattle, WA",2019-12-20,2
"Seattle, WA",2019-12-21,2
"Seattle, WA",2019-12-22,2
"Seattle, WA",2019-12-23,2
"Seattle, WA",2019-12-24,1
"Seattle, WA",2019-12-25,1
"Seattle, WA",2019-12-26,2
"Seattle, WA",2019-12-27,2
"Seattle, WA",2019-12-28,1
"Seattle, WA",2019-12-29,2
"Seattle, WA",2019-12-30,2
"Seattle, WA",2019-12-31,2
"Dallas/Fort Worth, TX",2019-12-14,0
"Dallas/Fort Worth, TX",2019-12-15,1
"Dallas/Fort Worth, TX",2019-12-16,1
"Dallas/Fort Worth, TX",2019-12-17,0
"Dallas/Fort Worth, TX",2019-12-18,0
"Dallas/Fort Worth, TX",2019-12-19,0
"Dallas/Fort Worth, TX",2019-12-20,2
"Dallas/Fort Worth, TX",2019-12-21,2
"Dallas/Fort Worth, TX",2019-12-22,1
"Dallas/Fort Worth, TX",2019-12-23,1
"Dallas/Fort Worth, TX",2019-12-24,0
"Dallas/Fort Worth, TX",2019-12-25,0
"Dallas/Fort Worth, TX",2019-12-26,1
"Dallas/Fort Worth, TX",2019-12-27,1
"Dallas/Fort Worth, TX",2019-12-28,2
"Dallas/Fort Worth, TX",2019-12-29,1
"Dallas/Fort Worth, TX",2019-12-30,0
"Dallas/Fort Worth, TX",2019-12-31,0
"Harrisburg, PA",2019-12-14,2
"Harrisburg, PA",2019-12-15,1
"Harrisburg, PA",2019-12-16,2
"Harrisburg, PA",2019-12-17,2
"Harrisburg, PA",2019-12-18,1
"Harrisburg, PA",2019-12-19,1
"Harrisburg, PA",2019-12-20,0
"Harrisburg, PA",2019-12-21,0
"Harrisburg, PA",2019-12-22,0
"Harrisburg, PA",2019-12-23,0
"Harrisburg, PA",2019-12-24,0
"Harrisburg, PA",2019-12-25,0
"Harrisburg, PA",2019-12-26,1
"Harrisburg, PA",2019-12-27,1
"Harrisburg, PA",2019-12-28,1
"Harrisburg, PA",2019-12-29,2
"Harrisburg, PA",2019-12-30,2
"Harrisburg, PA",2019-12-31,2
"Columbus, MS",2019-12-14,1
"Columbus, MS",2019-12-15,1
"Columbus, MS",2019-12-16,2
"Columbus, MS",2019-12-17,1
"Columbus, MS",2019-12-18,0
"Columbus, MS",2019-12-19,0
"Columbus, MS",2019-12-20,0
"Columbus, MS",2019-12-21,2
"Columbus, MS",2019-12-22,2
"Columbus, MS",2019-12-23,2
"Columbus, MS",2019-12-24,2
"Columbus, MS",2019-12-25,0
"Columbus, MS",2019-12-26,2
"Columbus, MS",2019-12-27,2
"Columbus, MS",2019-12-28,2
"Columbus, MS",2019-12-29,2
"Columbus, MS",2019-12-30,2
"Columbus, MS",2019-12-31,0
"Traverse City, MI",2019-12-14,3
"Traverse City, MI",2019-12-15,1
"Traverse City, MI",2019-12-16,1
"Traverse City, MI",2019-12-17,1
"Traverse City, MI",2019-12-18,1
"Traverse City, MI",2019-12-19,1
"Traverse City, MI",2019-12-20,1
"Traverse City, MI",2019-12-21,1
"Traverse City, MI",2019-12-22,1
"Traverse City, MI",2019-12-23,1
"Traverse City, MI",2019-12-24,1
"Traverse City, MI",2019-12-25,1
"Traverse City, MI",2019-12-26,1
"Traverse City, MI",2019-12-27,1
"Traverse City, MI",2019-12-28,1
"Traverse City, MI",2019-12-29,2
"Traverse City, MI",2019-12-30,3
"Traverse City, MI",2019-12-31,3
"Columbia, SC",2019-12-14,2
"Columbia, SC",2019-12-15,0
"Columbia, SC",2019-12-16,0
"Columbia, SC",2019-12-17,2
"Columbia, SC",2019-12-18,0
"Columbia, SC",2019-12-19,0
"Columbia, SC",2019-12-20,0
"Columbia, SC",2019-12-21,1
"Columbia, SC",2019-12-22,2
"Columbia, SC",2019-12-23,2
"Columbia, SC",2019-12-24,1
"Columbia, SC",2019-12-25,0
"Columbia, SC",2019-12-26,1
"Columbia, SC",2019-12-27,2
"Columbia, SC",2019-12-28,1
"Columbia, SC",2019-12-29,2
"Columbia, SC",2019-12-30,2
"Columbia, SC",2019-12-31,0
"Texarkana, AR",2019-12-14,0
"Texarkana, AR",2019-12-15,1
"Texarkana, AR",2019-12-16,2
"Texarkana, AR",2019-12-17,1
"Texarkana, AR",2019-12-18,0
"Texarkana, AR",2019-12-19,0
"Texarkana, AR",2019-12-20,0
"Texarkana, AR",2019-12-21,1
"Texarkana, AR",2019-12-22,0
"Texarkana, AR",2019-12-23,0
"Texarkana, AR",2019-12-24,0
"Texarkana, AR",2019-12-25,0
"Texarkana, AR",2019-12-26,1
"Texarkana, AR",2019-12-27,2
"Texarkana, AR",2019-12-28,2
"Texarkana, AR",2019-12-29,2
"Texarkana, AR",2019-12-30,0
"Texarkana, AR",2019-12-31,0
"South Bend, IN",2019-12-14,1
"South Bend, IN",2019-12-15,1
"South Bend, IN",2019-12-16,3
"South Bend, IN",2019-12-17,1
"South Bend, IN",2019-12-18,1
"South Bend, IN",2019-12-19,0
"South Bend, IN",2019-12-20,0
"South Bend, IN",2019-12-21,1
"South Bend, IN",2019-12-22,0
"South Bend, IN",2019-12-23,0
"South Bend, IN",2019-12-24,0
"South Bend, IN",2019-12-25,0
"South Bend, IN",2019-12-26,1
"South Bend, IN",2019-12-27,1
"South Bend, IN",2019-12-28,2
"South Bend, IN",2019-12-29,2
"South Bend, IN",2019-12-30,3
"South Bend, IN",2019-12-31,3
"Indianapolis, IN",2019-12-14,2
"Indianapolis, IN",2019-12-15,3
"Indianapolis, IN",2019-12-16,3
"Indianapolis, IN",2019-12-17,3
"Indianapolis, IN",2019-12-18,1
"Indianapolis, IN",2019-12-19,0
"Indianapolis, IN",2019-12-20,1
"Indianapolis, IN",2019-12-21,1
"Indianapolis, IN",2019-12-22,0
"Indianapolis, IN",2019-12-23,1
"Indianapolis, IN",2019-12-24,1
"Indianapolis, IN",2019-12-25,1
"Indianapolis, IN",2019-12-26,1
"Indianapolis, IN",2019-12-27,1
"Indianapolis, IN",2019-12-28,2
"Indianapolis, IN",2019-12-29,2
"Indianapolis, IN",2019-12-30,2
"Indianapolis, IN",2019-12-31,1
"North Bend/Coos Bay, OR",2019-12-14,2
"North Bend/Coos Bay, OR",2019-12-15,2
"North Bend/Coos Bay, OR",2019-12-16,1
"North Bend/Coos Bay, OR",2019-12-17,0
"North Bend/Coos Bay, OR",2019-12-18,2
"North Bend/Coos Bay, OR",2019-12-19,2
"North Bend/Coos Bay, OR",2019-12-20,1
"North Bend/Coos Bay, OR",2019-12-21,2
"North Bend/Coos Bay, OR",2019-12-22,2
"North Bend/Coos Bay, OR",2019-12-23,2
"North Bend/Coos Bay, OR",2019-12-24,2
"North Bend/Coos Bay, OR",2019-12-25,2
"North Bend/Coos Bay, OR",2019-12-26,1
"North Bend/Coos Bay, OR",2019-12-27,2
"North Bend/Coos Bay, OR",2019-12-28,2
"North Bend/Coos Bay, OR",2019-12-29,2
"North Bend/Coos Bay, OR",2019-12-30,2
"North Bend/Coos Bay, OR",2019-12-31,2
"Kalispell, MT",2019-12-14,1
"Kalispell, MT",2019-12-15,1
"Kalispell, MT",2019-12-16,1
"Kalispell, MT",2019-12-17,3
"Kalispell, MT",2019-12-18,1
"Kalispell, MT",2019-12-19,3
"Kalispell, MT",2019-12-20,3
"Kalispell, MT",2019-12-21,1
"Kalispell, MT",2019-12-22,1
"Kalispell, MT",2019-12-23,1
"Kalispell, MT",2019-12-24,3
"Kalispell, MT",2019-12-25,1
"Kalispell, MT",2019-12-26,1
"Kalispell, MT",2019-12-27,3
"Kalispell, MT",2019-12-28,1
"Kalispell, MT",2019-12-29,3
"Kalispell, MT",2019-12-30,1
"Kalispell, MT",2019-12-31,3
"Scranton/Wilkes-Barre, PA",2019-12-14,2
"Scranton/Wilkes-Barre, PA",2019-12-15,2
"Scranton/Wilkes-Barre, PA",2019-12-16,3
"Scranton/Wilkes-Barre, PA",2019-12-17,3
"Scranton/Wilkes-Barre, PA",2019-12-18,3
"Scranton/Wilkes-Barre, PA",2019-12-19,1
"Scranton/Wilkes-Barre, PA",2019-12-20,1
"Scranton/Wilkes-Barre, PA",2019-12-21,0
"Scranton/Wilkes-Barre, PA",2019-12-22,0
"Scranton/Wilkes-Barre, PA",2019-12-23,0
"Scranton/Wilkes-Barre, PA",2019-12-24,1
"Scranton/Wilkes-Barre, PA",2019-12-25,0
"Scranton/Wilkes-Barre, PA",2019-12-26,0
"Scranton/Wilkes-Barre, PA",2019-12-27,2
"Scranton/Wilkes-Barre, PA",2019-12-28,1
"Scranton/Wilkes-Barre, PA",2019-12-29,2
"Scranton/Wilkes-Barre, PA",2019-12-30,2
"Scranton/Wilkes-Barre, PA",2019-12-31,2
"Durango, CO",2019-12-14,3
"Durango, CO",2019-12-15,3
"Durango, CO",2019-12-16,0
"Durango, CO",2019-12-17,0
"Durango, CO",2019-12-18,0
"Durango, CO",2019-12-19,0
"Durango, CO",2019-12-20,0
"Durango, CO",2019-12-21,0
"Durango, CO",2019-12-22,0
"Durango, CO",2019-12-23,0
"Durango, CO",2019-12-24,3
"Durango, CO",2019-12-25,3
"Durango, CO",2019-12-26,3
"Durango, CO",2019-12-27,3
"Durango, CO",2019-12-28,3
"Durango, CO",2019-12-29,3
"Durango, CO",2019-12-30,0
"Durango, CO",2019-12-31,0
"Montrose/Delta, CO",2019-12-14,2
"Montrose/Delta, CO",2019-12-15,3
"Montrose/Delta, CO",2019-12-16,1
"Montrose/Delta, CO",2019-12-17,0
"Montrose/Delta, CO",2019-12-18,0
"Montrose/Delta, CO",2019-12-19,0
"Montrose/Delta, CO",2019-12-20,0
"Montrose/Delta, CO",2019-12-21,0
"Montrose/Delta, CO",2019-12-22,0
"Montrose/Delta, CO",2019-12-23,0
"Montrose/Delta, CO",2019-12-24,1
"Montrose/Delta, CO",2019-12-25,1
"Montrose/Delta, CO",2019-12-26,3
"Montrose/Delta, CO",2019-12-27,3
"Montrose/Delta, CO",2019-12-28,3
"Montrose/Delta, CO",2019-12-29,1
"Montrose/Delta, CO",2019-12-30,1
"Montrose/Delta, CO",2019-12-31,0
"Baton Rouge, LA",2019-12-14,1
"Baton Rouge, LA",2019-12-15,1
"Baton Rouge, LA",2019-12-16,2
"Baton Rouge, LA",2019-12-17,2
"Baton Rouge, LA",2019-12-18,0
"Baton Rouge, LA",2019-12-19,0
"Baton Rouge, LA",2019-12-20,0
"Baton Rouge, LA",2019-12-21,2
"Baton Rouge, LA",2019-12-22,2
"Baton Rouge, LA",2019-12-23,2
"Baton Rouge, LA",2019-12-24,0
"Baton Rouge, LA",2019-12-25,2
"Baton Rouge, LA",2019-12-26,1
"Baton Rouge, LA",2019-12-27,2
"Baton Rouge, LA",2019-12-28,2
"Baton Rouge, LA",2019-12-29,2
"Baton Rouge, LA",2019-12-30,0
"Baton Rouge, LA",2019-12-31,0
"Lewiston, ID",2019-12-14,1
"Lewiston, ID",2019-12-15,3
"Lewiston, ID",2019-12-16,0
"Lewiston, ID",2019-12-17,0
"Lewiston, ID",2019-12-18,0
"Lewiston, ID",2019-12-19,3
"Lewiston, ID",2019-12-20,1
"Lewiston, ID",2019-12-21,0
"Lewiston, ID",2019-12-22,0
"Lewiston, ID",2019-12-23,3
"Lewiston, ID",2019-12-24,1
"Lewiston, ID",2019-12-25,1
"Lewiston, ID",2019-12-26,1
"Lewiston, ID",2019-12-27,2
"Lewiston, ID",2019-12-28,1
"Lewiston, ID",2019-12-29,1
"Lewiston, ID",2019-12-30,1
"Lewiston, ID",2019-12-31,3
"Augusta, GA",2019-12-14,2
"Augusta, GA",2019-12-15,0
"Augusta, GA",2019-12-16,0
"Augusta, GA",2019-12-17,2
"Augusta, GA",2019-12-18,0
"Augusta, GA",2019-12-19,0
"Augusta, GA",2019-12-20,0
"Augusta, GA",2019-12-21,1
"Augusta, GA",2019-12-22,2
"Augusta, GA",2019-12-23,2
"Augusta, GA",2019-12-24,2
"Augusta, GA",2019-12-25,0
"Augusta, GA",2019-12-26,0
"Augusta, GA",2019-12-27,2
"Augusta, GA",2019-12-28,2
"Augusta, GA",2019-12-29,2
"Augusta, GA",2019-12-30,2
"Augusta, GA",2019-12-31,0
"Watertown, NY",2019-12-14,3
"Watertown, NY",2019-12-15,3
"Watertown, NY",2019-12-16,1
"Watertown, NY",2019-12-17,3
"Watertown, NY",2019-12-18,3
"Watertown, NY",2019-12-19,1
"Watertown, NY",2019-12-20,0
"Watertown, NY",2019-12-21,0
"Watertown, NY",2019-12-22,0
"Watertown, NY",2019-12-23,2
"Watertown, NY",2019-12-24,1
"Watertown, NY",2019-12-25,1
"Watertown, NY",2019-12-26,1
"Watertown, NY",2019-12-27,2
"Watertown, NY",2019-12-28,3
"Watertown, NY",2019-12-29,3
"Watertown, NY",2019-12-30,3
"Watertown, NY",2019-12-31,3
"Fort Smith, AR",2019-12-14,0
"Fort Smith, AR",2019-12-15,1
"Fort Smith, AR",2019-12-16,2
"Fort Smith, AR",2019-12-17,1
"Fort Smith, AR",2019-12-18,0
"Fort Smith, AR",2019-12-19,0
"Fort Smith, AR",2019-12-20,0
"Fort Smith, AR",2019-12-21,2
"Fort Smith, AR",2019-12-22,1
"Fort Smith, AR",2019-12-23,1
"Fort Smith, AR",2019-12-24,0
"Fort Smith, AR",2019-12-25,0
"Fort Smith, AR",2019-12-26,1
"Fort Smith, AR",2019-12-27,1
"Fort Smith, AR",2019-12-28,2
"Fort Smith, AR",2019-12-29,1
"Fort Smith, AR",2019-12-30,0
"Fort Smith, AR",2019-12-31,0
"Kearney, NE",2019-12-14,3
"Kearney, NE",2019-12-15,3
"Kearney, NE",2019-12-16,0
"Kearney, NE",2019-12-17,0
"Kearney, NE",2019-12-18,0
"Kearney, NE",2019-12-19,0
"Kearney, NE",2019-12-20,0
"Kearney, NE",2019-12-21,0
"Kearney, NE",2019-12-22,0
"Kearney, NE",2019-12-23,0
"Kearney, NE",2019-12-24,0
"Kearney, NE",2019-12-25,1
"Kearney, NE",2019-12-26,1
"Kearney, NE",2019-12-27,3
"Kearney, NE",2019-12-28,3
"Kearney, NE",2019-12-29,3
"Kearney, NE",2019-12-30,0
"Kearney, NE",2019-12-31,0
"Brainerd, MN",2019-12-14,3
"Brainerd, MN",2019-12-15,1
"Brainerd, MN",2019-12-16,1
"Brainerd, MN",2019-12-17,3
"Brainerd, MN",2019-12-18,1
"Brainerd, MN",2019-12-19,0
"Brainerd, MN",2019-12-20,1
"Brainerd, MN",2019-12-21,1
"Brainerd, MN",2019-12-22,0
"Brainerd, MN",2019-12-23,0
"Brainerd, MN",2019-12-24,1
"Brainerd, MN",2019-12-25,3
"Brainerd, MN",2019-12-26,3
"Brainerd, MN",2019-12-27,1
"Brainerd, MN",2019-12-28,3
"Brainerd, MN",2019-12-29,3
"Brainerd, MN",2019-12-30,3
"Brainerd, MN",2019-12-31,1
"Watertown, SD",2019-12-14,1
"Watertown, SD",2019-12-15,1
"Watertown, SD",2019-12-16,1
"Watertown, SD",2019-12-17,1
"Watertown, SD",2019-12-18,0
"Watertown, SD",2019-12-19,0
"Watertown, SD",2019-12-20,1
"Watertown, SD",2019-12-21,0
"Watertown, SD",2019-12-22,0
"Watertown, SD",2019-12-23,0
"Watertown, SD",2019-12-24,1
"Watertown, SD",2019-12-25,1
"Watertown, SD",2019-12-26,1
"Watertown, SD",2019-12-27,1
"Watertown, SD",2019-12-28,3
"Watertown, SD",2019-12-29,3
"Watertown, SD",2019-12-30,1
"Watertown, SD",2019-12-31,0
"Trenton, NJ",2019-12-14,2
"Trenton, NJ",2019-12-15,1
"Trenton, NJ",2019-12-16,2
"Trenton, NJ",2019-12-17,2
"Trenton, NJ",2019-12-18,1
"Trenton, NJ",2019-12-19,0
"Trenton, NJ",2019-12-20,0
"Trenton, NJ",2019-12-21,0
"Trenton, NJ",2019-12-22,0
"Trenton, NJ",2019-12-23,0
"Trenton, NJ",2019-12-24,0
"Trenton, NJ",2019-12-25,0
"Trenton, NJ",2019-12-26,1
"Trenton, NJ",2019-12-27,1
"Trenton, NJ",2019-12-28,0
"Trenton, NJ",2019-12-29,2
"Trenton, NJ",2019-12-30,2
"Trenton, NJ",2019-12-31,1
"New Haven, CT",2019-12-14,2
"New Haven, CT",2019-12-15,1
"New Haven, CT",2019-12-16,1
"New Haven, CT",2019-12-17,2
"New Haven, CT",2019-12-18,1
"New Haven, CT",2019-12-19,0
"New Haven, CT",2019-12-20,0
"New Haven, CT",2019-12-21,0
"New Haven, CT",2019-12-22,0
"New Haven, CT",2019-12-23,0
"New Haven, CT",2019-12-24,0
"New Haven, CT",2019-12-25,0
"New Haven, CT",2019-12-26,1
"New Haven, CT",2019-12-27,1
"New Haven, CT",2019-12-28,0
"New Haven, CT",2019-12-29,2
"New Haven, CT",2019-12-30,2
"New Haven, CT",2019-12-31,2
"Akron, OH",2019-12-14,2
"Akron, OH",2019-12-15,3
"Akron, OH",2019-12-16,3
"Akron, OH",2019-12-17,3
"Akron, OH",2019-12-18,3
"Akron, OH",2019-12-19,0
"Akron, OH",2019-12-20,0
"Akron, OH",2019-12-21,0
"Akron, OH",2019-12-22,0
"Akron, OH",2019-12-23,0
"Akron, OH",2019-12-24,1
"Akron, OH",2019-12-25,1
"Akron, OH",2019-12-26,1
"Akron, OH",2019-12-27,1
"Akron, OH",2019-12-28,1
"Akron, OH",2019-12-29,2
"Akron, OH",2019-12-30,2
"Akron, OH",2019-12-31,3
"Lincoln, NE",2019-12-14,1
"Lincoln, NE",2019-12-15,3
"Lincoln, NE",2019-12-16,1
"Lincoln, NE",2019-12-17,0
"Lincoln, NE",2019-12-18,0
"Lincoln, NE",2019-12-19,0
"Lincoln, NE",2019-12-20,0
"Lincoln, NE",2019-12-21,0
"Lincoln, NE",2019-12-22,0
"Lincoln, NE",2019-12-23,0
"Lincoln, NE",2019-12-24,0
"Lincoln, NE",2019-12-25,1
"Lincoln, NE",2019-12-26,1
"Lincoln, NE",2019-12-27,3
"Lincoln, NE",2019-12-28,2
"Lincoln, NE",2019-12-29,3
"Lincoln, NE",2019-12-30,1
"Lincoln, NE",2019-12-31,1
"Medford, OR",2019-12-14,2
"Medford, OR",2019-12-15,1
"Medford, OR",2019-12-16,1
"Medford, OR",2019-12-17,0
"Medford, OR",2019-12-18,1
"Medford, OR",2019-12-19,2
"Medford, OR",2019-12-20,1
"Medford, OR",2019-12-21,2
"Medford, OR",2019-12-22,2
"Medford, OR",2019-12-23,1
"Medford, OR",2019-12-24,2
"Medford, OR",2019-12-25,2
"Medford, OR",2019-12-26,1
"Medford, OR",2019-12-27,1
"Medford, OR",2019-12-28,1
"Medford, OR",2019-12-29,2
"Medford, OR",2019-12-30,1
"Medford, OR",2019-12-31,2
"Columbus, GA",2019-12-14,2
"Columbus, GA",2019-12-15,1
"Columbus, GA",2019-12-16,2
"Columbus, GA",2019-12-17,2
"Columbus, GA",2019-12-18,0
"Columbus, GA",2019-12-19,0
"Columbus, GA",2019-12-20,0
"Columbus, GA",2019-12-21,2
"Columbus, GA",2019-12-22,2
"Columbus, GA",2019-12-23,2
"Columbus, GA",2019-12-24,1
"Columbus, GA",2019-12-25,0
"Columbus, GA",2019-12-26,1
"Columbus, GA",2019-12-27,1
"Columbus, GA",2019-12-28,2
"Columbus, GA",2019-12-29,2
"Columbus, GA",2019-12-30,2
"Columbus, GA",2019-12-31,0
"Norfolk, VA",2019-12-14,2
"Norfolk, VA",2019-12-15,0
"Norfolk, VA",2019-12-16,1
"Norfolk, VA",2019-12-17,2
"Norfolk, VA",2019-12-18,2
"Norfolk, VA",2019-12-19,0
"Norfolk, VA",2019-12-20,0
"Norfolk, VA",2019-12-21,1
"Norfolk, VA",2019-12-22,1
"Norfolk, VA",2019-12-23,1
"Norfolk, VA",2019-12-24,1
"Norfolk, VA",2019-12-25,0
"Norfolk, VA",2019-12-26,1
"Norfolk, VA",2019-12-27,1
"Norfolk, VA",2019-12-28,1
"Norfolk, VA",2019-12-29,2
"Norfolk, VA",2019-12-30,2
"Norfolk, VA",2019-12-31,1
"Cedar Rapids/Iowa City, IA",2019-12-14,1
"Cedar Rapids/Iowa City, IA",2019-12-15,3
"Cedar Rapids/Iowa City, IA",2019-12-16,3
"Cedar Rapids/Iowa City, IA",2019-12-17,1
"Cedar Rapids/Iowa City, IA",2019-12-18,0
"Cedar Rapids/Iowa City, IA",2019-12-19,0
"Cedar Rapids/Iowa City, IA",2019-12-20,0
"Cedar Rapids/Iowa City, IA",2019-12-21,0
"Cedar Rapids/Iowa City, IA",2019-12-22,0
"Cedar Rapids/Iowa City, IA",2019-12-23,0
"Cedar Rapids/Iowa City, IA",2019-12-24,0
"Cedar Rapids/Iowa City, IA",2019-12-25,0
"Cedar Rapids/Iowa City, IA",2019-12-26,1
"Cedar Rapids/Iowa City, IA",2019-12-27,1
"Cedar Rapids/Iowa City, IA",2019-12-28,2
"Cedar Rapids/Iowa City, IA",2019-12-29,2
"Cedar Rapids/Iowa City, IA",2019-12-30,1
"Cedar Rapids/Iowa City, IA",2019-12-31,1
"Lansing, MI",2019-12-14,1
"Lansing, MI",2019-12-15,3
"Lansing, MI",2019-12-16,1
"Lansing, MI",2019-12-17,3
"Lansing, MI",2019-12-18,3
"Lansing, MI",2019-12-19,1
"Lansing, MI",2019-12-20,1
